ID,none,disgust,like,happiness,sadness,surprise,anger,fear
13553,1,0,0,0,0,0,0,0
13554,1,0,0,0,0,0,0,0
13555,1,0,0,0,0,0,0,0
13556,0,0,0,0,1,0,0,0
13557,1,0,0,0,0,0,0,0
13558,0,1,0,0,0,0,0,0
13559,1,0,0,0,0,0,0,0
13560,0,0,0,0,1,0,0,0
13561,1,0,0,0,0,0,0,0
13562,0,0,1,0,0,0,0,0
13563,1,0,0,0,0,0,0,0
13564,1,0,0,0,0,0,0,0
13565,1,0,0,0,0,0,0,0
13566,1,0,0,0,0,0,0,0
13567,1,0,0,0,0,0,0,0
13568,1,0,0,0,0,0,0,0
13569,0,0,0,1,0,0,0,0
13570,1,0,0,0,0,0,0,0
13571,0,0,1,0,0,0,0,0
13572,1,0,0,0,0,0,0,0
13573,1,0,0,0,0,0,0,0
13574,1,0,0,0,0,0,0,0
13575,1,0,0,0,0,0,0,0
13576,0,0,1,0,0,0,0,0
13577,0,0,0,1,0,0,0,0
13578,1,0,0,0,0,0,0,0
13579,1,0,0,0,0,0,0,0
13580,0,1,0,0,0,0,0,0
13581,0,0,1,0,0,0,0,0
13582,1,0,0,0,0,0,0,0
13583,1,0,0,0,0,0,0,0
13584,1,0,0,0,0,0,0,0
13585,1,0,0,0,0,0,0,0
13586,1,0,0,0,0,0,0,0
13587,0,1,0,0,0,0,0,0
13588,1,0,0,0,0,0,0,0
13589,0,0,1,0,0,0,0,0
13590,0,0,0,0,0,0,1,0
13591,1,0,0,0,0,0,0,0
13592,1,0,0,0,0,0,0,0
13593,1,0,0,0,0,0,0,0
13594,0,0,0,0,1,0,0,0
13595,0,0,1,0,0,0,0,0
13596,0,0,0,0,1,0,0,0
13597,0,0,0,1,0,0,0,0
13598,1,0,0,0,0,0,0,0
13599,1,0,0,0,0,0,0,0
13600,1,0,0,0,0,0,0,0
13601,1,0,0,0,0,0,0,0
13602,0,0,0,1,0,0,0,0
13603,1,0,0,0,0,0,0,0
13604,1,0,0,0,0,0,0,0
13605,0,0,1,0,0,0,0,0
13606,1,0,0,0,0,0,0,0
13607,1,0,0,0,0,0,0,0
13608,1,0,0,0,0,0,0,0
13609,0,0,0,0,1,0,0,0
13610,0,0,0,1,0,0,0,0
13611,0,0,1,0,0,0,0,0
13612,1,0,0,0,0,0,0,0
13613,1,0,0,0,0,0,0,0
13614,0,0,1,0,0,0,0,0
13615,1,0,0,0,0,0,0,0
13616,1,0,0,0,0,0,0,0
13617,1,0,0,0,0,0,0,0
13618,1,0,0,0,0,0,0,0
13619,0,0,0,1,0,0,0,0
13620,0,0,1,0,0,0,0,0
13621,1,0,0,0,0,0,0,0
13622,0,0,0,0,1,0,0,0
13623,1,0,0,0,0,0,0,0
13624,1,0,0,0,0,0,0,0
13625,0,0,0,1,0,0,0,0
13626,1,0,0,0,0,0,0,0
13627,0,0,1,0,0,0,0,0
13628,1,0,0,0,0,0,0,0
13629,0,0,1,0,0,0,0,0
13630,1,0,0,0,0,0,0,0
13631,1,0,0,0,0,0,0,0
13632,1,0,0,0,0,0,0,0
13633,1,0,0,0,0,0,0,0
13634,1,0,0,0,0,0,0,0
13635,0,0,1,0,0,0,0,0
13636,0,0,1,0,0,0,0,0
13637,0,0,0,0,1,0,0,0
13638,1,0,0,0,0,0,0,0
13639,1,0,0,0,0,0,0,0
13640,1,0,0,0,0,0,0,0
13641,1,0,0,0,0,0,0,0
13642,0,0,0,1,0,0,0,0
13643,1,0,0,0,0,0,0,0
13644,1,0,0,0,0,0,0,0
13645,0,1,0,0,0,0,0,0
13646,1,0,0,0,0,0,0,0
13647,1,0,0,0,0,0,0,0
13648,0,0,1,0,0,0,0,0
13649,1,0,0,0,0,0,0,0
13650,0,0,1,0,0,0,0,0
13651,1,0,0,0,0,0,0,0
13652,1,0,0,0,0,0,0,0
13653,1,0,0,0,0,0,0,0
13654,0,0,0,0,0,0,1,0
13655,0,1,0,0,0,0,0,0
13656,0,0,0,0,0,0,1,0
13657,1,0,0,0,0,0,0,0
13658,1,0,0,0,0,0,0,0
13659,1,0,0,0,0,0,0,0
13660,1,0,0,0,0,0,0,0
13661,1,0,0,0,0,0,0,0
13662,1,0,0,0,0,0,0,0
13663,1,0,0,0,0,0,0,0
13664,1,0,0,0,0,0,0,0
13665,0,0,0,1,0,0,0,0
13666,1,0,0,0,0,0,0,0
13667,0,0,1,0,0,0,0,0
13668,1,0,0,0,0,0,0,0
13669,1,0,0,0,0,0,0,0
13670,0,1,0,0,0,0,0,0
13671,1,0,0,0,0,0,0,0
13672,1,0,0,0,0,0,0,0
13673,0,0,1,0,0,0,0,0
13674,0,0,1,0,0,0,0,0
13675,1,0,0,0,0,0,0,0
13676,0,0,0,1,0,0,0,0
13677,1,0,0,0,0,0,0,0
13678,1,0,0,0,0,0,0,0
13679,1,0,0,0,0,0,0,0
13680,1,0,0,0,0,0,0,0
13681,0,0,0,0,0,0,1,0
13682,0,0,0,1,0,0,0,0
13683,1,0,0,0,0,0,0,0
13684,1,0,0,0,0,0,0,0
13685,1,0,0,0,0,0,0,0
13686,1,0,0,0,0,0,0,0
13687,0,0,0,1,0,0,0,0
13688,0,0,0,0,0,0,1,0
13689,0,0,0,1,0,0,0,0
13690,0,1,0,0,0,0,0,0
13691,1,0,0,0,0,0,0,0
13692,1,0,0,0,0,0,0,0
13693,0,1,0,0,0,0,0,0
13694,1,0,0,0,0,0,0,0
13695,0,1,0,0,0,0,0,0
13696,0,0,0,0,0,0,1,0
13697,1,0,0,0,0,0,0,0
13698,0,0,0,0,1,0,0,0
13699,0,1,0,0,0,0,0,0
13700,0,0,0,1,0,0,0,0
13701,0,0,1,0,0,0,0,0
13702,0,0,1,0,0,0,0,0
13703,1,0,0,0,0,0,0,0
13704,1,0,0,0,0,0,0,0
13705,1,0,0,0,0,0,0,0
13706,1,0,0,0,0,0,0,0
13707,1,0,0,0,0,0,0,0
13708,0,0,1,0,0,0,0,0
13709,0,0,1,0,0,0,0,0
13710,0,0,0,0,0,0,1,0
13711,0,0,0,0,1,0,0,0
13712,0,0,0,0,1,0,0,0
13713,1,0,0,0,0,0,0,0
13714,0,0,1,0,0,0,0,0
13715,1,0,0,0,0,0,0,0
13716,0,1,0,0,0,0,0,0
13717,1,0,0,0,0,0,0,0
13718,1,0,0,0,0,0,0,0
13719,1,0,0,0,0,0,0,0
13720,0,1,0,0,0,0,0,0
13721,0,0,0,0,0,0,1,0
13722,1,0,0,0,0,0,0,0
13723,1,0,0,0,0,0,0,0
13724,1,0,0,0,0,0,0,0
13725,0,0,0,0,1,0,0,0
13726,1,0,0,0,0,0,0,0
13727,1,0,0,0,0,0,0,0
13728,0,0,0,1,0,0,0,0
13729,1,0,0,0,0,0,0,0
13730,0,1,0,0,0,0,0,0
13731,0,1,0,0,0,0,0,0
13732,1,0,0,0,0,0,0,0
13733,1,0,0,0,0,0,0,0
13734,0,0,1,0,0,0,0,0
13735,1,0,0,0,0,0,0,0
13736,1,0,0,0,0,0,0,0
13737,1,0,0,0,0,0,0,0
13738,1,0,0,0,0,0,0,0
13739,1,0,0,0,0,0,0,0
13740,1,0,0,0,0,0,0,0
13741,0,0,1,0,0,0,0,0
13742,0,1,0,0,0,0,0,0
13743,1,0,0,0,0,0,0,0
13744,1,0,0,0,0,0,0,0
13745,0,0,1,0,0,0,0,0
13746,0,0,1,0,0,0,0,0
13747,1,0,0,0,0,0,0,0
13748,0,0,1,0,0,0,0,0
13749,1,0,0,0,0,0,0,0
13750,1,0,0,0,0,0,0,0
13751,1,0,0,0,0,0,0,0
13752,0,0,1,0,0,0,0,0
13753,0,0,0,1,0,0,0,0
13754,1,0,0,0,0,0,0,0
13755,0,0,0,0,0,0,1,0
13756,1,0,0,0,0,0,0,0
13757,1,0,0,0,0,0,0,0
13758,1,0,0,0,0,0,0,0
13759,0,1,0,0,0,0,0,0
13760,1,0,0,0,0,0,0,0
13761,1,0,0,0,0,0,0,0
13762,1,0,0,0,0,0,0,0
13763,1,0,0,0,0,0,0,0
13764,1,0,0,0,0,0,0,0
13765,1,0,0,0,0,0,0,0
13766,0,0,1,0,0,0,0,0
13767,0,0,0,0,1,0,0,0
13768,1,0,0,0,0,0,0,0
13769,0,0,1,0,0,0,0,0
13770,1,0,0,0,0,0,0,0
13771,1,0,0,0,0,0,0,0
13772,1,0,0,0,0,0,0,0
13773,1,0,0,0,0,0,0,0
13774,1,0,0,0,0,0,0,0
13775,0,0,0,0,1,0,0,0
13776,1,0,0,0,0,0,0,0
13777,0,0,1,0,0,0,0,0
13778,0,0,1,0,0,0,0,0
13779,1,0,0,0,0,0,0,0
13780,0,0,1,0,0,0,0,0
13781,0,0,0,0,1,0,0,0
13782,1,0,0,0,0,0,0,0
13783,1,0,0,0,0,0,0,0
13784,0,1,0,0,0,0,0,0
13785,1,0,0,0,0,0,0,0
13786,0,0,0,1,0,0,0,0
13787,1,0,0,0,0,0,0,0
13788,1,0,0,0,0,0,0,0
13789,0,0,0,0,0,0,1,0
13790,1,0,0,0,0,0,0,0
13791,0,0,0,1,0,0,0,0
13792,1,0,0,0,0,0,0,0
13793,1,0,0,0,0,0,0,0
13794,0,0,0,0,1,0,0,0
13795,1,0,0,0,0,0,0,0
13796,1,0,0,0,0,0,0,0
13797,1,0,0,0,0,0,0,0
13798,1,0,0,0,0,0,0,0
13799,1,0,0,0,0,0,0,0
13800,1,0,0,0,0,0,0,0
13801,1,0,0,0,0,0,0,0
13802,1,0,0,0,0,0,0,0
13803,1,0,0,0,0,0,0,0
13804,1,0,0,0,0,0,0,0
13805,0,0,0,0,0,0,1,0
13806,0,0,1,0,0,0,0,0
13807,1,0,0,0,0,0,0,0
13808,0,0,1,0,0,0,0,0
13809,1,0,0,0,0,0,0,0
13810,0,0,1,0,0,0,0,0
13811,0,0,0,1,0,0,0,0
13812,1,0,0,0,0,0,0,0
13813,1,0,0,0,0,0,0,0
13814,1,0,0,0,0,0,0,0
13815,0,0,0,1,0,0,0,0
13816,1,0,0,0,0,0,0,0
13817,0,0,0,1,0,0,0,0
13818,0,0,1,0,0,0,0,0
13819,1,0,0,0,0,0,0,0
13820,0,0,1,0,0,0,0,0
13821,1,0,0,0,0,0,0,0
13822,1,0,0,0,0,0,0,0
13823,1,0,0,0,0,0,0,0
13824,1,0,0,0,0,0,0,0
13825,0,0,1,0,0,0,0,0
13826,1,0,0,0,0,0,0,0
13827,1,0,0,0,0,0,0,0
13828,1,0,0,0,0,0,0,0
13829,0,0,0,0,0,0,1,0
13830,0,0,1,0,0,0,0,0
13831,0,0,1,0,0,0,0,0
13832,1,0,0,0,0,0,0,0
13833,1,0,0,0,0,0,0,0
13834,0,0,1,0,0,0,0,0
13835,0,0,1,0,0,0,0,0
13836,1,0,0,0,0,0,0,0
13837,0,0,1,0,0,0,0,0
13838,0,0,1,0,0,0,0,0
13839,1,0,0,0,0,0,0,0
13840,1,0,0,0,0,0,0,0
13841,1,0,0,0,0,0,0,0
13842,1,0,0,0,0,0,0,0
13843,0,0,0,0,0,0,1,0
13844,0,0,0,1,0,0,0,0
13845,1,0,0,0,0,0,0,0
13846,1,0,0,0,0,0,0,0
13847,0,1,0,0,0,0,0,0
13848,1,0,0,0,0,0,0,0
13849,0,0,0,0,1,0,0,0
13850,0,0,1,0,0,0,0,0
13851,1,0,0,0,0,0,0,0
13852,0,0,0,1,0,0,0,0
13853,1,0,0,0,0,0,0,0
13854,1,0,0,0,0,0,0,0
13855,0,0,0,0,0,0,1,0
13856,0,0,0,1,0,0,0,0
13857,0,0,0,1,0,0,0,0
13858,0,0,0,0,1,0,0,0
13859,0,0,1,0,0,0,0,0
13860,0,0,0,1,0,0,0,0
13861,1,0,0,0,0,0,0,0
13862,1,0,0,0,0,0,0,0
13863,0,0,0,0,1,0,0,0
13864,0,0,0,1,0,0,0,0
13865,1,0,0,0,0,0,0,0
13866,1,0,0,0,0,0,0,0
13867,1,0,0,0,0,0,0,0
13868,1,0,0,0,0,0,0,0
13869,0,0,0,1,0,0,0,0
13870,1,0,0,0,0,0,0,0
13871,1,0,0,0,0,0,0,0
13872,1,0,0,0,0,0,0,0
13873,1,0,0,0,0,0,0,0
13874,0,0,0,1,0,0,0,0
13875,0,0,1,0,0,0,0,0
13876,1,0,0,0,0,0,0,0
13877,0,1,0,0,0,0,0,0
13878,1,0,0,0,0,0,0,0
13879,1,0,0,0,0,0,0,0
13880,1,0,0,0,0,0,0,0
13881,1,0,0,0,0,0,0,0
13882,1,0,0,0,0,0,0,0
13883,0,0,1,0,0,0,0,0
13884,0,0,0,0,0,0,1,0
13885,1,0,0,0,0,0,0,0
13886,1,0,0,0,0,0,0,0
13887,1,0,0,0,0,0,0,0
13888,1,0,0,0,0,0,0,0
13889,0,0,0,1,0,0,0,0
13890,1,0,0,0,0,0,0,0
13891,1,0,0,0,0,0,0,0
13892,1,0,0,0,0,0,0,0
13893,1,0,0,0,0,0,0,0
13894,0,0,1,0,0,0,0,0
13895,0,0,0,1,0,0,0,0
13896,1,0,0,0,0,0,0,0
13897,0,0,1,0,0,0,0,0
13898,1,0,0,0,0,0,0,0
13899,0,0,0,1,0,0,0,0
13900,1,0,0,0,0,0,0,0
13901,0,0,0,0,1,0,0,0
13902,0,0,0,1,0,0,0,0
13903,1,0,0,0,0,0,0,0
13904,1,0,0,0,0,0,0,0
13905,0,0,0,0,1,0,0,0
13906,0,0,1,0,0,0,0,0
13907,0,0,0,0,0,0,1,0
13908,0,0,0,0,0,0,1,0
13909,0,1,0,0,0,0,0,0
13910,1,0,0,0,0,0,0,0
13911,1,0,0,0,0,0,0,0
13912,1,0,0,0,0,0,0,0
13913,0,0,0,0,1,0,0,0
13914,1,0,0,0,0,0,0,0
13915,0,0,1,0,0,0,0,0
13916,0,0,0,1,0,0,0,0
13917,1,0,0,0,0,0,0,0
13918,0,0,0,1,0,0,0,0
13919,1,0,0,0,0,0,0,0
13920,0,0,0,1,0,0,0,0
13921,1,0,0,0,0,0,0,0
13922,0,0,0,1,0,0,0,0
13923,0,0,1,0,0,0,0,0
13924,0,0,1,0,0,0,0,0
13925,0,0,1,0,0,0,0,0
13926,1,0,0,0,0,0,0,0
13927,1,0,0,0,0,0,0,0
13928,0,1,0,0,0,0,0,0
13929,1,0,0,0,0,0,0,0
13930,0,0,0,1,0,0,0,0
13931,1,0,0,0,0,0,0,0
13932,0,0,1,0,0,0,0,0
13933,1,0,0,0,0,0,0,0
13934,1,0,0,0,0,0,0,0
13935,1,0,0,0,0,0,0,0
13936,1,0,0,0,0,0,0,0
13937,1,0,0,0,0,0,0,0
13938,1,0,0,0,0,0,0,0
13939,0,1,0,0,0,0,0,0
13940,1,0,0,0,0,0,0,0
13941,0,0,0,0,1,0,0,0
13942,1,0,0,0,0,0,0,0
13943,1,0,0,0,0,0,0,0
13944,0,0,0,1,0,0,0,0
13945,1,0,0,0,0,0,0,0
13946,1,0,0,0,0,0,0,0
13947,0,1,0,0,0,0,0,0
13948,0,0,0,0,0,0,1,0
13949,0,0,0,0,0,0,1,0
13950,1,0,0,0,0,0,0,0
13951,0,0,1,0,0,0,0,0
13952,1,0,0,0,0,0,0,0
13953,1,0,0,0,0,0,0,0
13954,0,0,1,0,0,0,0,0
13955,0,0,0,1,0,0,0,0
13956,1,0,0,0,0,0,0,0
13957,0,0,1,0,0,0,0,0
13958,0,0,1,0,0,0,0,0
13959,1,0,0,0,0,0,0,0
13960,0,0,0,0,1,0,0,0
13961,0,0,0,1,0,0,0,0
13962,1,0,0,0,0,0,0,0
13963,1,0,0,0,0,0,0,0
13964,0,0,1,0,0,0,0,0
13965,0,0,0,1,0,0,0,0
13966,0,0,0,1,0,0,0,0
13967,1,0,0,0,0,0,0,0
13968,1,0,0,0,0,0,0,0
13969,1,0,0,0,0,0,0,0
13970,1,0,0,0,0,0,0,0
13971,1,0,0,0,0,0,0,0
13972,1,0,0,0,0,0,0,0
13973,1,0,0,0,0,0,0,0
13974,1,0,0,0,0,0,0,0
13975,1,0,0,0,0,0,0,0
13976,1,0,0,0,0,0,0,0
13977,1,0,0,0,0,0,0,0
13978,0,0,1,0,0,0,0,0
13979,0,0,0,0,1,0,0,0
13980,1,0,0,0,0,0,0,0
13981,1,0,0,0,0,0,0,0
13982,0,0,1,0,0,0,0,0
13983,0,0,1,0,0,0,0,0
13984,0,1,0,0,0,0,0,0
13985,0,0,0,1,0,0,0,0
13986,0,0,0,0,1,0,0,0
13987,1,0,0,0,0,0,0,0
13988,1,0,0,0,0,0,0,0
13989,1,0,0,0,0,0,0,0
13990,0,0,0,0,0,0,1,0
13991,0,0,1,0,0,0,0,0
13992,1,0,0,0,0,0,0,0
13993,0,1,0,0,0,0,0,0
13994,0,0,0,0,1,0,0,0
13995,0,0,1,0,0,0,0,0
13996,0,0,0,0,1,0,0,0
13997,0,0,0,0,1,0,0,0
13998,1,0,0,0,0,0,0,0
13999,1,0,0,0,0,0,0,0
14000,1,0,0,0,0,0,0,0
14001,1,0,0,0,0,0,0,0
14002,0,0,0,1,0,0,0,0
14003,0,0,1,0,0,0,0,0
14004,1,0,0,0,0,0,0,0
14005,1,0,0,0,0,0,0,0
14006,1,0,0,0,0,0,0,0
14007,1,0,0,0,0,0,0,0
14008,0,0,1,0,0,0,0,0
14009,1,0,0,0,0,0,0,0
14010,0,0,1,0,0,0,0,0
14011,0,0,0,1,0,0,0,0
14012,1,0,0,0,0,0,0,0
14013,0,0,0,0,0,0,1,0
14014,0,0,1,0,0,0,0,0
14015,1,0,0,0,0,0,0,0
14016,1,0,0,0,0,0,0,0
14017,1,0,0,0,0,0,0,0
14018,1,0,0,0,0,0,0,0
14019,0,0,1,0,0,0,0,0
14020,1,0,0,0,0,0,0,0
14021,0,1,0,0,0,0,0,0
14022,1,0,0,0,0,0,0,0
14023,1,0,0,0,0,0,0,0
14024,1,0,0,0,0,0,0,0
14025,1,0,0,0,0,0,0,0
14026,0,0,0,0,1,0,0,0
14027,1,0,0,0,0,0,0,0
14028,1,0,0,0,0,0,0,0
14029,1,0,0,0,0,0,0,0
14030,1,0,0,0,0,0,0,0
14031,0,0,0,0,0,0,1,0
14032,0,0,0,0,0,0,1,0
14033,1,0,0,0,0,0,0,0
14034,1,0,0,0,0,0,0,0
14035,0,0,0,1,0,0,0,0
14036,1,0,0,0,0,0,0,0
14037,0,0,0,0,0,0,1,0
14038,1,0,0,0,0,0,0,0
14039,1,0,0,0,0,0,0,0
14040,1,0,0,0,0,0,0,0
14041,1,0,0,0,0,0,0,0
14042,0,0,0,1,0,0,0,0
14043,0,0,0,1,0,0,0,0
14044,0,0,1,0,0,0,0,0
14045,1,0,0,0,0,0,0,0
14046,0,0,0,0,1,0,0,0
14047,0,0,0,1,0,0,0,0
14048,1,0,0,0,0,0,0,0
14049,0,0,1,0,0,0,0,0
14050,0,0,1,0,0,0,0,0
14051,0,0,1,0,0,0,0,0
14052,0,0,0,0,1,0,0,0
14053,0,0,1,0,0,0,0,0
14054,1,0,0,0,0,0,0,0
14055,1,0,0,0,0,0,0,0
14056,0,0,0,0,1,0,0,0
14057,1,0,0,0,0,0,0,0
14058,0,0,1,0,0,0,0,0
14059,0,0,0,0,1,0,0,0
14060,0,1,0,0,0,0,0,0
14061,0,0,0,0,1,0,0,0
14062,1,0,0,0,0,0,0,0
14063,1,0,0,0,0,0,0,0
14064,0,0,1,0,0,0,0,0
14065,0,0,0,0,1,0,0,0
14066,1,0,0,0,0,0,0,0
14067,0,0,0,1,0,0,0,0
14068,1,0,0,0,0,0,0,0
14069,1,0,0,0,0,0,0,0
14070,0,0,0,1,0,0,0,0
14071,1,0,0,0,0,0,0,0
14072,1,0,0,0,0,0,0,0
14073,1,0,0,0,0,0,0,0
14074,1,0,0,0,0,0,0,0
14075,0,0,0,0,0,0,1,0
14076,1,0,0,0,0,0,0,0
14077,0,0,0,0,0,0,1,0
14078,1,0,0,0,0,0,0,0
14079,1,0,0,0,0,0,0,0
14080,1,0,0,0,0,0,0,0
14081,0,0,0,0,1,0,0,0
14082,1,0,0,0,0,0,0,0
14083,1,0,0,0,0,0,0,0
14084,0,0,0,1,0,0,0,0
14085,0,0,1,0,0,0,0,0
14086,0,0,1,0,0,0,0,0
14087,0,0,0,0,1,0,0,0
14088,0,0,0,1,0,0,0,0
14089,1,0,0,0,0,0,0,0
14090,1,0,0,0,0,0,0,0
14091,1,0,0,0,0,0,0,0
14092,1,0,0,0,0,0,0,0
14093,1,0,0,0,0,0,0,0
14094,1,0,0,0,0,0,0,0
14095,0,1,0,0,0,0,0,0
14096,0,0,0,1,0,0,0,0
14097,0,0,0,1,0,0,0,0
14098,0,0,0,0,1,0,0,0
14099,1,0,0,0,0,0,0,0
14100,0,1,0,0,0,0,0,0
14101,1,0,0,0,0,0,0,0
14102,1,0,0,0,0,0,0,0
14103,0,0,0,1,0,0,0,0
14104,1,0,0,0,0,0,0,0
14105,1,0,0,0,0,0,0,0
14106,0,0,0,0,0,0,1,0
14107,1,0,0,0,0,0,0,0
14108,1,0,0,0,0,0,0,0
14109,1,0,0,0,0,0,0,0
14110,1,0,0,0,0,0,0,0
14111,1,0,0,0,0,0,0,0
14112,1,0,0,0,0,0,0,0
14113,0,0,0,1,0,0,0,0
14114,0,0,0,1,0,0,0,0
14115,1,0,0,0,0,0,0,0
14116,1,0,0,0,0,0,0,0
14117,1,0,0,0,0,0,0,0
14118,0,1,0,0,0,0,0,0
14119,0,0,0,0,1,0,0,0
14120,1,0,0,0,0,0,0,0
14121,0,0,1,0,0,0,0,0
14122,0,0,1,0,0,0,0,0
14123,1,0,0,0,0,0,0,0
14124,0,0,0,1,0,0,0,0
14125,1,0,0,0,0,0,0,0
14126,1,0,0,0,0,0,0,0
14127,1,0,0,0,0,0,0,0
14128,1,0,0,0,0,0,0,0
14129,0,0,0,0,0,0,1,0
14130,1,0,0,0,0,0,0,0
14131,0,0,1,0,0,0,0,0
14132,0,0,0,0,1,0,0,0
14133,1,0,0,0,0,0,0,0
14134,0,0,0,0,0,0,1,0
14135,0,0,0,1,0,0,0,0
14136,0,0,1,0,0,0,0,0
14137,1,0,0,0,0,0,0,0
14138,0,0,0,0,1,0,0,0
14139,0,0,0,1,0,0,0,0
14140,1,0,0,0,0,0,0,0
14141,0,0,1,0,0,0,0,0
14142,0,0,1,0,0,0,0,0
14143,1,0,0,0,0,0,0,0
14144,1,0,0,0,0,0,0,0
14145,0,0,1,0,0,0,0,0
14146,1,0,0,0,0,0,0,0
14147,1,0,0,0,0,0,0,0
14148,1,0,0,0,0,0,0,0
14149,0,0,1,0,0,0,0,0
14150,1,0,0,0,0,0,0,0
14151,1,0,0,0,0,0,0,0
14152,1,0,0,0,0,0,0,0
14153,0,1,0,0,0,0,0,0
14154,1,0,0,0,0,0,0,0
14155,0,0,1,0,0,0,0,0
14156,1,0,0,0,0,0,0,0
14157,1,0,0,0,0,0,0,0
14158,0,0,0,0,1,0,0,0
14159,0,0,0,1,0,0,0,0
14160,1,0,0,0,0,0,0,0
14161,0,0,0,1,0,0,0,0
14162,1,0,0,0,0,0,0,0
14163,1,0,0,0,0,0,0,0
14164,0,0,1,0,0,0,0,0
14165,1,0,0,0,0,0,0,0
14166,1,0,0,0,0,0,0,0
14167,0,0,0,0,1,0,0,0
14168,1,0,0,0,0,0,0,0
14169,1,0,0,0,0,0,0,0
14170,1,0,0,0,0,0,0,0
14171,0,1,0,0,0,0,0,0
14172,1,0,0,0,0,0,0,0
14173,0,0,0,1,0,0,0,0
14174,1,0,0,0,0,0,0,0
14175,0,0,1,0,0,0,0,0
14176,1,0,0,0,0,0,0,0
14177,1,0,0,0,0,0,0,0
14178,1,0,0,0,0,0,0,0
14179,1,0,0,0,0,0,0,0
14180,0,0,1,0,0,0,0,0
14181,0,0,1,0,0,0,0,0
14182,1,0,0,0,0,0,0,0
14183,1,0,0,0,0,0,0,0
14184,0,0,0,1,0,0,0,0
14185,0,1,0,0,0,0,0,0
14186,1,0,0,0,0,0,0,0
14187,1,0,0,0,0,0,0,0
14188,0,1,0,0,0,0,0,0
14189,1,0,0,0,0,0,0,0
14190,0,0,0,0,1,0,0,0
14191,0,0,0,1,0,0,0,0
14192,0,0,0,1,0,0,0,0
14193,1,0,0,0,0,0,0,0
14194,1,0,0,0,0,0,0,0
14195,1,0,0,0,0,0,0,0
14196,1,0,0,0,0,0,0,0
14197,1,0,0,0,0,0,0,0
14198,1,0,0,0,0,0,0,0
14199,1,0,0,0,0,0,0,0
14200,0,0,1,0,0,0,0,0
14201,1,0,0,0,0,0,0,0
14202,1,0,0,0,0,0,0,0
14203,1,0,0,0,0,0,0,0
14204,1,0,0,0,0,0,0,0
14205,0,0,1,0,0,0,0,0
14206,1,0,0,0,0,0,0,0
14207,1,0,0,0,0,0,0,0
14208,1,0,0,0,0,0,0,0
14209,0,0,1,0,0,0,0,0
14210,1,0,0,0,0,0,0,0
14211,0,1,0,0,0,0,0,0
14212,1,0,0,0,0,0,0,0
14213,1,0,0,0,0,0,0,0
14214,1,0,0,0,0,0,0,0
14215,0,0,0,0,0,0,1,0
14216,0,0,0,0,1,0,0,0
14217,1,0,0,0,0,0,0,0
14218,0,0,0,0,0,0,1,0
14219,1,0,0,0,0,0,0,0
14220,1,0,0,0,0,0,0,0
14221,0,0,1,0,0,0,0,0
14222,1,0,0,0,0,0,0,0
14223,1,0,0,0,0,0,0,0
14224,0,0,1,0,0,0,0,0
14225,0,0,1,0,0,0,0,0
14226,0,0,1,0,0,0,0,0
14227,1,0,0,0,0,0,0,0
14228,1,0,0,0,0,0,0,0
14229,0,1,0,0,0,0,0,0
14230,1,0,0,0,0,0,0,0
14231,0,1,0,0,0,0,0,0
14232,1,0,0,0,0,0,0,0
14233,1,0,0,0,0,0,0,0
14234,1,0,0,0,0,0,0,0
14235,0,0,0,1,0,0,0,0
14236,0,0,0,0,1,0,0,0
14237,1,0,0,0,0,0,0,0
14238,0,0,0,1,0,0,0,0
14239,0,0,1,0,0,0,0,0
14240,1,0,0,0,0,0,0,0
14241,1,0,0,0,0,0,0,0
14242,1,0,0,0,0,0,0,0
14243,1,0,0,0,0,0,0,0
14244,0,0,0,1,0,0,0,0
14245,0,0,0,0,0,0,1,0
14246,1,0,0,0,0,0,0,0
14247,1,0,0,0,0,0,0,0
14248,1,0,0,0,0,0,0,0
14249,0,0,1,0,0,0,0,0
14250,0,0,0,1,0,0,0,0
14251,0,0,1,0,0,0,0,0
14252,1,0,0,0,0,0,0,0
14253,1,0,0,0,0,0,0,0
14254,1,0,0,0,0,0,0,0
14255,1,0,0,0,0,0,0,0
14256,1,0,0,0,0,0,0,0
14257,1,0,0,0,0,0,0,0
14258,0,0,0,0,0,0,1,0
14259,1,0,0,0,0,0,0,0
14260,0,0,1,0,0,0,0,0
14261,0,0,1,0,0,0,0,0
14262,0,0,0,0,0,1,0,0
14263,1,0,0,0,0,0,0,0
14264,1,0,0,0,0,0,0,0
14265,1,0,0,0,0,0,0,0
14266,1,0,0,0,0,0,0,0
14267,1,0,0,0,0,0,0,0
14268,0,1,0,0,0,0,0,0
14269,0,0,1,0,0,0,0,0
14270,1,0,0,0,0,0,0,0
14271,1,0,0,0,0,0,0,0
14272,1,0,0,0,0,0,0,0
14273,0,0,1,0,0,0,0,0
14274,0,0,1,0,0,0,0,0
14275,1,0,0,0,0,0,0,0
14276,1,0,0,0,0,0,0,0
14277,0,0,0,0,1,0,0,0
14278,1,0,0,0,0,0,0,0
14279,0,0,0,0,1,0,0,0
14280,1,0,0,0,0,0,0,0
14281,0,0,0,1,0,0,0,0
14282,1,0,0,0,0,0,0,0
14283,0,0,0,0,1,0,0,0
14284,1,0,0,0,0,0,0,0
14285,1,0,0,0,0,0,0,0
14286,1,0,0,0,0,0,0,0
14287,0,0,0,0,0,0,1,0
